latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.959910830974952,-67.78332137249541,531.1064702642925,273.0745059159927,665.89713177315,0,1,-52.25889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959932275288413,-67.78288995083845,493.5820263189962,273.0745059159927,665.89713177315,0,1,-47.258896228839674,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959910830974952,-67.78332137249541,531.1064702642925,273.0745059159927,665.89713177315,0,1,-52.25889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959932275288413,-67.78288995083845,493.5820263189962,273.0745059159927,665.89713177315,0,1,-47.258896228839674,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959910830974952,-67.78332137249541,531.1064702642925,273.0745059159927,665.89713177315,0,1,-52.25889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959932275288413,-67.78288995083845,493.5820263189962,273.0745059159927,665.89713177315,0,1,-47.258896228839674,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959910830974952,-67.78332137249541,531.1064702642925,273.0745059159927,665.89713177315,0,1,-52.25889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959916339358156,-67.78321055628973,522.0904141109204,273.0745059159927,665.89713177315,0,1,-51.00889622883969,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.959921751244636,-67.78310167955884,512.8280306588504,273.0745059159927,665.89713177315,0,1,-49.75889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
-22.95992706406285,-67.78299479411871,503.32372724031484,273.0745059159927,665.89713177315,0,1,-48.50889622883968,-1,0,0,1.5,-22.959713649999994,-67.78728654999999,4.509000001145978,0
