latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96381093458167,-67.78781564495284,556.0087867326965,355.11850954013386,689.9436076204694,0,1,-52.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.964228066678196,-67.78777717546997,517.6752386825001,355.11850954013386,689.9436076204694,0,1,-47.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96381093458167,-67.78781564495284,556.0087867326965,355.11850954013386,689.9436076204694,0,1,-52.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.964228066678196,-67.78777717546997,517.6752386825001,355.11850954013386,689.9436076204694,0,1,-47.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96381093458167,-67.78781564495284,556.0087867326965,355.11850954013386,689.9436076204694,0,1,-52.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.964228066678196,-67.78777717546997,517.6752386825001,355.11850954013386,689.9436076204694,0,1,-47.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96381093458167,-67.78781564495284,556.0087867326965,355.11850954013386,689.9436076204694,0,1,-52.93654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.963918011767767,-67.78780576987855,546.8073376469802,355.11850954013386,689.9436076204694,0,1,-51.68654697377116,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96402325942205,-67.78779606354033,537.3482426144992,355.11850954013386,689.9436076204694,0,1,-50.43654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
-22.96412662745685,-67.78778653055824,527.6360025099993,355.11850954013386,689.9436076204694,0,1,-49.18654697377115,-1,0,0,1.5,-22.960073040000008,-67.78816040999999,5.441000000270833,0
