latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.963073,-67.787762,379.850509,353.348083,0.000000,0,1,-49.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960145,-67.788131,1.386628,0,-1,-1
-22.963074,-67.787771,379.850509,353.501101,0.000000,0,1,-49.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960145,-67.788131,1.386628,0,-1,-1
-22.963073,-67.787762,379.850509,353.346492,0.000000,0,1,-50.192566,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960204,-67.788124,-4.258456,0,-1,-1
-22.963074,-67.787771,379.850509,353.502691,0.000000,0,1,-50.192566,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960204,-67.788124,-4.258456,0,-1,-1
-22.963073,-67.787762,379.850509,353.344809,0.000000,0,1,-51.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960265,-67.788116,-9.786533,0,-1,-1
-22.963074,-67.787771,379.850509,353.504374,0.000000,0,1,-51.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960265,-67.788116,-9.786533,0,-1,-1
-22.963073,-67.787762,379.850509,353.343027,0.000000,0,1,-52.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960326,-67.788109,-15.195917,0,-1,-1
-22.963074,-67.787771,379.850509,353.506157,0.000000,0,1,-52.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960326,-67.788109,-15.195917,0,-1,-1
-22.963073,-67.787762,379.850509,353.341137,0.000000,0,1,-53.192564,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960388,-67.788101,-20.484960,0,-1,-1
-22.963074,-67.787771,379.850509,353.508047,0.000000,0,1,-53.192564,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960388,-67.788101,-20.484960,0,-1,-1
-22.963073,-67.787762,379.850509,353.341137,0.000000,0,1,-53.192564,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960388,-67.788101,-20.484960,0,-1,-1
-22.963074,-67.787771,379.850509,353.506157,0.000000,0,1,-52.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960326,-67.788109,-15.195917,0,-1,-1
-22.963073,-67.787762,379.850509,353.343027,0.000000,0,1,-52.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960326,-67.788109,-15.195917,0,-1,-1
-22.963074,-67.787771,379.850509,353.504374,0.000000,0,1,-51.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960265,-67.788116,-9.786533,0,-1,-1
-22.963073,-67.787762,379.850509,353.344809,0.000000,0,1,-51.192565,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960265,-67.788116,-9.786533,0,-1,-1
-22.963074,-67.787771,379.850509,353.502691,0.000000,0,1,-50.192566,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960204,-67.788124,-4.258456,0,-1,-1
-22.963073,-67.787762,379.850509,353.346492,0.000000,0,1,-50.192566,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960204,-67.788124,-4.258456,0,-1,-1
-22.963074,-67.787771,379.850509,353.501101,0.000000,0,1,-49.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960145,-67.788131,1.386628,0,-1,-1
-22.963073,-67.787762,379.850509,353.348083,0.000000,0,1,-49.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960145,-67.788131,1.386628,0,-1,-1
-22.963074,-67.787771,379.850509,353.499596,0.000000,0,1,-48.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.963073,-67.787762,379.850509,353.349588,0.000000,0,1,-48.192567,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960086,-67.788139,7.147000,0,-1,-1
-22.963074,-67.787771,379.850509,353.498171,0.000000,0,1,-47.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960028,-67.788146,13.020905,0,-1,-1
-22.963073,-67.787762,379.850509,353.351012,0.000000,0,1,-47.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960028,-67.788146,13.020905,0,-1,-1
-22.963074,-67.787771,379.850509,353.496821,0.000000,0,1,-46.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788153,19.006554,0,-1,-1
-22.963073,-67.787762,379.850509,353.352362,0.000000,0,1,-46.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959971,-67.788153,19.006554,0,-1,-1
-22.963074,-67.787771,379.850509,353.495541,0.000000,0,1,-45.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959915,-67.788160,25.102123,0,-1,-1
-22.963073,-67.787762,379.850509,353.353642,0.000000,0,1,-45.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959915,-67.788160,25.102123,0,-1,-1
-22.963074,-67.787771,379.850509,353.494327,0.000000,0,1,-44.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.788167,31.305755,0,-1,-1
-22.963073,-67.787762,379.850509,353.354857,0.000000,0,1,-44.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.788167,31.305755,0,-1,-1
-22.963074,-67.787771,379.850509,353.493174,0.000000,0,1,-43.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959806,-67.788173,37.615560,0,-1,-1
-22.963073,-67.787762,379.850509,353.356010,0.000000,0,1,-43.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959806,-67.788173,37.615560,0,-1,-1
-22.963074,-67.787771,379.850509,353.493174,0.000000,0,1,-43.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959806,-67.788173,37.615560,0,-1,-1
-22.963073,-67.787762,379.850509,353.354857,0.000000,0,1,-44.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.788167,31.305755,0,-1,-1
-22.963074,-67.787771,379.850509,353.494327,0.000000,0,1,-44.192569,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959860,-67.788167,31.305755,0,-1,-1
-22.963073,-67.787762,379.850509,353.353642,0.000000,0,1,-45.192568,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959915,-67.788160,25.102123,0,-1,-1
