latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
-22.959944,-67.784222,403.215878,271.154965,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,271.319371,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,272.799785,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959952,-67.784223,403.215878,272.964302,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959944,-67.784222,403.215878,274.444716,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,274.609122,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,276.088049,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,276.252124,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,277.728090,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,277.891616,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,279.363166,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,279.525929,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,280.991642,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,281.153435,0.000000,0,1,-52.276768,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,280.991642,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,279.525929,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,279.363166,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,277.891616,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,277.728090,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,276.252124,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,276.088049,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,274.609122,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,274.444716,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,272.964302,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959944,-67.784222,403.215878,272.799785,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959952,-67.784223,403.215878,271.319371,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,271.154965,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,269.676038,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,269.511963,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,268.035997,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,267.872471,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,266.400921,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,266.238157,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,264.772445,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,264.610652,0.000000,0,1,-52.276768,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,264.772445,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,266.238157,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,266.400921,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,267.872471,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,268.035997,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,269.511963,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,269.676038,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,271.154965,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,271.319371,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,272.799785,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959952,-67.784223,403.215878,272.964302,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959944,-67.784222,403.215878,274.444716,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,274.609122,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,276.088049,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,276.252124,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,277.728090,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,277.891616,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,279.363166,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,279.525929,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,280.991642,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,281.153435,0.000000,0,1,-52.276768,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,280.991642,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959418,-67.787147,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,279.525929,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,279.363166,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959496,-67.787155,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,277.891616,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,277.728090,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959574,-67.787163,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,276.252124,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,276.088049,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959653,-67.787169,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,274.609122,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,274.444716,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959731,-67.787175,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,272.964302,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959944,-67.784222,403.215878,272.799785,0.000000,0,1,-52.566305,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959810,-67.787180,6.180000,0,-1,-1
-22.959952,-67.784223,403.215878,271.319371,0.000000,0,1,-52.556046,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959944,-67.784222,403.215878,271.154965,0.000000,0,1,-52.553767,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959889,-67.787184,6.240475,0,-1,-1
-22.959952,-67.784223,403.215878,269.676038,0.000000,0,1,-52.523009,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959944,-67.784222,403.215878,269.511963,0.000000,0,1,-52.518457,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.959967,-67.787186,6.421883,0,-1,-1
-22.959952,-67.784223,403.215878,268.035997,0.000000,0,1,-52.467254,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959944,-67.784222,403.215878,267.872471,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
-22.959952,-67.784223,403.215878,266.400921,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,266.238157,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,264.772445,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,264.610652,0.000000,0,1,-52.276768,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959952,-67.784223,403.215878,264.772445,0.000000,0,1,-52.288037,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960203,-67.787190,7.690964,0,-1,-1
-22.959944,-67.784222,403.215878,266.238157,0.000000,0,1,-52.379829,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959952,-67.784223,403.215878,266.400921,0.000000,0,1,-52.388882,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960125,-67.787190,7.147238,0,-1,-1
-22.959944,-67.784222,403.215878,267.872471,0.000000,0,1,-52.460442,0,5000.000000,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1.500000,-22.960046,-67.787189,6.724168,0,-1,-1
